name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
Omega construction co.,%!s(bool=false),91701,David hahn,(213) 422-6364,null,http://www.houzz.com/pro/davidbhahn/omega-construction-co,null,null,null,null,0,0,null,0,null,null
Van Dijk Bros.,%!s(bool=false),%!s(bool=false),:,(760) 409-1616,null,http://www.houzz.com/pro/dingodango1/van-dijk-bros,null,null,null,null,1,0,null,0,null,null
Pomona Valley Habitat For Humanity Inc.Re-Store,4609 Holt Blvd,91763,"Jody Gmeiner, President",(909) 399-0202,null,null,null,null,null,null,null,null,null,null,null,null
Marcos Construction Inc.,%!s(bool=false),90065,Alonso Rodriguez,(323) 256-6535,http://www.marcosbuilds.com/,http://www.houzz.com/pro/marcosbuilds/marcos-construction-inc,null,null,null,null,0,0,null,0,null,null
Gene K Komatsu General Contractor,%!s(bool=false),90266,Gene K Komatsu,(310) 374-7057,null,http://www.houzz.com/pro/komatsu22/gene-k-komatsu-general-contractor,null,null,null,null,0,0,null,0,null,null
Alfredo Maccioni Construction,%!s(bool=false),91506,Alfredo Maccioni,(818) 383-2988,null,http://www.houzz.com/pro/amaccioni/alfredo-maccioni-construction,null,null,null,null,0,0,null,0,null,null
Becker Construction,1501 N. Inyo St,93555,Ray Becker,(760) 382-7234,null,http://www.houzz.com/pro/1sicrunner/becker-construction,null,null,null,null,0,0,1,0,null,null
Medellin Construction,%!s(bool=false),%!s(bool=false),:,(818) 569-7449,null,http://www.houzz.com/pro/medellinconstruction/medellin-construction,null,null,null,null,0,0,null,0,null,null
Jenn Matt Inc,9700 Kirkside Rd,90035,null,(310) 202-7536,null,null,null,null,null,null,null,null,null,null,null,null
CASCAS GLASS & SCREENS,14540 Central Ave,91706,"Ruben Gomez, Owner",(626) 962-2555,null,null,null,null,null,null,null,null,null,null,null,null
Metro Construction,37 E Villa St,91103,null,(626) 449-1239,null,null,null,null,null,null,null,null,null,null,null,null
Sfm Constructors Inc,30305 Via Norte,92591,"Patrick Burtt, Owner",(951) 693-0265,null,null,null,null,null,null,null,null,null,null,null,null
cyan services,%!s(bool=false),%!s(bool=false),:,(312) 520-0955,null,http://www.houzz.com/pro/mroppo2013/cyan-services,null,null,null,null,0,0,null,0,null,null
Ballart's General Construction,%!s(bool=false),91780,Mario,(626) 616-6381,null,http://www.houzz.com/pro/marioballad/ballarts-general-construction,null,null,null,null,0,0,null,0,null,null
Ming Yang Yeh & Associates,131 W Green St,91105,null,(626) 449-9954,null,null,null,null,null,null,null,null,null,null,null,null
SPEXCO LLC,1219 Flynn Rd Unit 206,93012,null,(805) 484-8013,null,null,null,null,null,null,null,null,null,null,null,null
"F A B Construction, Inc.",%!s(bool=false),%!s(bool=false),:,(951) 356-4126,null,http://www.houzz.com/pro/jessicafabconstruction/f-a-b-construction-inc,null,null,null,null,0,0,null,0,null,null
ALL SEASONS RESTORATIONS,null,90001,null,(310) 575-1040,null,null,null,null,null,null,null,null,null,null,null,null
Ben Hecht,%!s(bool=false),%!s(bool=false),:,(310) 526-3290,http://www.bd-realty.com,http://www.houzz.com/pro/bennyp6/ben-hecht,null,null,null,null,2,0,null,0,null,null
tommy librush,%!s(bool=false),%!s(bool=false),:,(310) 720-5155,null,http://www.houzz.com/pro/tommylibrush25/tommy-librush,null,null,null,null,0,0,null,0,null,null
Kendall Hales Construction,%!s(bool=false),%!s(bool=false),:,(818) 652-7871,null,http://www.houzz.com/pro/haleskj/kendall-hales-construction,null,null,null,null,0,0,null,0,null,null
Nubuild Inc.,%!s(bool=false),92882,Omar Gutierrez,(562) 522-3419,http://www.nubuildinc.com/,http://www.houzz.com/pro/omarnubuildinc/nubuild-inc,null,null,null,null,0,0,null,0,null,null
R M Tubcare,5339 Gardendale Ln,93551,"Ralph McDaniel, Owner",(661) 722-0940,null,null,null,null,null,null,null,null,null,null,null,null
West Remodeling Inc,5271 Gould Ave,91011,"Rick West, Owner",(818) 952-9910,null,null,null,null,null,null,null,null,null,null,null,null
Contractors Cargo Company,500 S Alameda St,90221,"Lisa Sammons, Assistant",(310) 609-1957,null,null,null,null,null,null,null,null,null,null,null,null
Grace Builders Inc,4854 Presidio Dr,90043,null,(323) 732-4800,null,null,null,null,null,null,null,null,null,null,null,null
Goodwin Const,PO Box 7388,92624,null,(949) 498-4680,null,null,null,null,null,null,null,null,null,null,null,null
Dandy Cooling,950 Industrial Ave,93030,null,(805) 486-5940,null,null,null,null,null,null,null,null,null,null,null,null
"IN FACILITIES, INC.",%!s(bool=false),91362,SAM ROWE,(805) 210-6816,null,http://www.houzz.com/pro/samrowe54/in-facilities-inc,null,null,null,null,0,0,null,0,null,null
CAPSTONE COATINGS & WINDOWS,19205 Parthenia St Ste G,91324,"Daniel Kenney, CEO",(818) 772-5000,null,null,null,null,null,null,null,null,null,null,null,null
S T Property Management,%!s(bool=false),91006,Thanh Pham,%!s(bool=false),null,http://www.houzz.com/pro/thanhpham276/s-t-property-management,null,null,null,null,0,0,null,0,null,null
Green sky home remodeling,%!s(bool=false),91406,Neil Higgins,(818) 781-4210,null,http://www.houzz.com/pro/sereo123/green-sky-home-remodeling,null,null,null,null,0,0,null,0,null,null
Chumo Construction Inc,14425 Joanbridge St,91706,"George Chumo, Owner",(626) 960-9502,null,null,null,null,null,null,null,null,null,null,null,null
KANE CONSTRUCTION INC,10120 Canoga Ave,91311,null,(818) 773-6330,null,null,null,null,null,null,null,null,null,null,null,null
Bailey Construction,null,91320,null,(805) 480-0088,null,null,null,null,null,null,null,null,null,null,null,null
R RRCONSTRUCTION,6130 Lederer Ave,91367,"Robert Smith, Owner",(818) 992-6242,null,null,null,null,null,null,null,null,null,null,null,null
DDR SERVICES,null,92307,null,(760) 961-7071,null,null,null,null,null,null,null,null,null,null,null,null
kcs development,%!s(bool=false),91362,kenny schultz,(818) 430-7781,null,http://www.houzz.com/pro/kennyschultz/kcs-development,null,null,null,null,0,0,null,0,null,null
"Perry S Paul, Inc",%!s(bool=false),91316,Perry,(818) 501-1226,null,http://www.houzz.com/pro/siteplan12/perry-s-paul-inc,null,null,null,null,0,0,null,0,null,null
Vent's Repair Service,%!s(bool=false),%!s(bool=false),:,(586) 634-9563,null,http://www.houzz.com/pro/ventsrepair2/vents-repair-service,null,null,null,null,0,0,null,0,null,null
TRI -VALLEY DRILLING SERVICE INC,1349 N Olive St,93001,"Ronald Hester, Owner",(805) 643-3144,null,null,null,null,null,null,null,null,null,null,null,null
BACKHOE SERVICE BY WATER WORKS PLUMBING,Po Box 2636,92325,null,(909) 338-3270,null,null,null,null,null,null,null,null,null,null,null,null
Vanetta,%!s(bool=false),90010,sang,(818) 209-7689,null,http://www.houzz.com/pro/vanettaman/vanetta,null,null,null,null,0,0,null,0,null,null
F & A Construction,1904 5th Ave,90018,null,(323) 733-3574,null,null,null,null,null,null,null,null,null,null,null,null
SHOFFEITT CONSTRUCTION,34147 Avenue E,92399,"Michael Shoffeitt, Supervisor",(909) 797-6307,null,null,null,null,null,null,null,null,null,null,null,null
Ultra Construction Inc.,28659 Cloverleaf Pl,91384,"Felix Gabas, President",(661) 257-4150,null,null,null,null,null,null,null,null,null,null,null,null
Kyle,%!s(bool=false),%!s(bool=false),:,(413) 446-7928,null,http://www.houzz.com/pro/kylenasman/kyle,null,null,null,null,0,0,null,0,null,null
AGS Renovations,%!s(bool=false),%!s(bool=false),:,(310) 400-7711,http://advanceinnovations.com,http://www.houzz.com/pro/dfarahat26/ags-renovations,null,null,null,null,1,0,null,0,null,null
From The Floorboards Up,%!s(bool=false),91504,Vince,(310) 489-8261,null,http://www.houzz.com/pro/floorboardsup/from-the-floorboards-up,null,null,null,null,0,0,null,0,null,null
Tomar Construction Inc.,5304 Elmhurst St,93003,null,(805) 642-8816,null,null,null,null,null,null,null,null,null,null,null,null
Burns Construction,4632 Walnut Ave,91710,"Steve Burns, Owner",(909) 590-8582,null,null,null,null,null,null,null,null,null,null,null,null
D  J  BAUER,%!s(bool=false),91723,DOUGLAS RANABAUER,(626) 331-5786,null,http://www.houzz.com/pro/djbauer76/d-j-bauer,null,null,null,null,0,0,null,0,null,null
F J Zam Co,20160 Paseo Del Prado Ste A,91789,null,(909) 595-5225,null,null,null,null,null,null,null,null,null,null,null,null
John Thomson Construction,%!s(bool=false),93023,John Thomson,805279,null,http://www.houzz.com/pro/11baddog77/john-thomson-construction,null,null,null,null,0,0,null,0,null,null
Fuller Paint & Glass of Ventura,1870 E Thompson Blvd,93001,"Rhonda Harris, Partner",(805) 648-3003,null,null,null,null,null,null,null,null,null,null,null,null
Iverson Construction,3747 Contractors Court,53812,null,(608) 568-3840,null,null,null,null,null,null,null,null,null,null,null,null
MAL WAL OF SOUTHERN CALIFORNIA,1495 COLUMBIA AVE # 2,92507,"MICHAEL MUSTIN, President",(951) 684-1909,null,null,null,null,null,null,null,null,null,null,null,null
Promaintenance,%!s(bool=false),%!s(bool=false),:,(562) 433-2121,null,http://www.houzz.com/pro/cklasson/promaintenance,null,null,null,null,0,0,null,0,null,null
Claremont Construction,177 Woodstock Ct,91711,"Roger Levine, Owner",(909) 626-0028,null,null,null,null,null,null,null,null,null,null,null,null
ML Ketterman Properties,892 Buena Vista Ave,91766,null,(909) 622-9655,null,null,null,null,null,null,null,null,null,null,null,null
Window Co The,779 Communty Dr,92352,"Robert Oaks, Owner",(909) 337-6910,null,null,null,null,null,null,null,null,null,null,null,null
J B Construction,8116 Eastern Ave,90201,null,(562) 806-2722,null,null,null,null,null,null,null,null,null,null,null,null
"Rockwood Homes, Inc.",%!s(bool=false),90706,Alan,(562) 294-1236,null,http://www.houzz.com/pro/rockwoodremodels/rockwood-homes-inc,1000,120000,null,null,0,0,null,0,null,null
Socal construction and remodeling inc,%!s(bool=false),90069,Abe,(310) 652-2215,http://socalrenovation.com/,http://www.houzz.com/pro/abebeery/socal-construction-and-remodeling-inc,null,null,null,null,0,0,null,0,null,null
ATM GENERAL CONSTRUCTION INC,18261 San Jacinto Ct,92336,null,(909) 427-1510,null,null,null,null,null,null,null,null,null,null,null,null
Woodside Homes,29209 Shipwright Dr,92585,"Christy Lilly, Executive Assistant",(951) 246-8023,null,null,null,null,null,null,null,null,null,null,null,null
Construction & Building Services Inc.,2346 Pelham Ave,90064,null,(310) 234-2535,null,null,null,null,null,null,null,null,null,null,null,null
So Cal Manufactured,4605 Wade Ave,92571,"Mike Lane, Owner",(951) 443-3380,null,null,null,null,null,null,null,null,null,null,null,null
rakbiz,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/bilderbach/rakbiz,null,null,null,null,0,0,null,0,null,null
Eagle Restorations & Builders Inc,5441 Cogswell Rd,91006,null,(626) 930-0188,null,null,null,null,null,null,null,null,null,null,null,null
HOME CARE AND DESIGN,%!s(bool=false),90064,RON JACOB,%!s(bool=false),null,http://www.houzz.com/pro/lironjacob/home-care-and-design,null,null,null,null,1,0,null,0,null,null
Brad Manger Construction,2525 Palos Verdes Drive North,90274,Brad Manger,(310) 351-0455,null,http://www.houzz.com/pro/bradmangerconstruction/brad-manger-construction,null,null,null,null,0,0,null,0,null,null
WE GRANITE AMERICA INC,12072 I Ave,92345,null,(760) 949-5710,null,null,null,null,null,null,null,null,null,null,null,null
Mitercon Construction Corp,%!s(bool=false),91302,Dustin Heister,(760) 468-7255,http://www.miterconconstruction.com,http://www.houzz.com/pro/miterconconstruction/mitercon-construction-corp,null,null,991171,null,0,0,null,0,null,null
GALLAGHER REMODELING,30130 Puerta Vallarta Way,92584,"Brenda Gallagher, Owner",(951) 301-4046,null,null,null,null,null,null,null,null,null,null,null,null
4-U CONSTRUCTION INC.,%!s(bool=false),93063,Bill Slack,(323) 422-0643,null,http://www.houzz.com/pro/billyslack/4-u-construction-inc,null,null,null,null,0,0,null,0,null,null
Arrigo Construction,null,91340,null,(818) 895-9946,null,null,null,null,null,null,null,null,null,null,null,null
Morgan Framing Inc,%!s(bool=false),92376,John C Morgan,(909) 875-5541,null,http://www.houzz.com/pro/jmorganfontana8/morgan-framing-inc,null,null,null,null,0,0,null,0,null,null
P WD-HSC Inc,null,91301,null,(818) 879-0400,null,null,null,null,null,null,null,null,null,null,null,null
California Designers Remodeling,6267 Variel Ave,91367,null,(818) 703-9641,null,null,null,null,null,null,null,null,null,null,null,null
Prado Ramiro,11015 Paramount Blvd,90241,Ramiro Prado,(562) 861-1906,null,null,null,null,null,null,null,null,null,null,null,null
Habitat for Humanity - Lake Elsinore,570 Central Ave Ste I1,92530,null,(951) 471-1188,null,null,null,null,null,null,null,null,null,null,null,null
Del Amo Construction,%!s(bool=false),%!s(bool=false),:,(310) 378-6203,null,http://www.houzz.com/pro/brittjsmith/del-amo-construction,null,null,null,null,0,0,null,0,null,null
HN Construction Services,%!s(bool=false),91739,Brenda Lopez,(909) 228-3200,null,http://www.houzz.com/pro/brenda-blopez/hn-construction-services,null,null,null,null,0,0,null,0,null,null
JC Core Corp,412 W Valley Blvd,91776,null,(626) 457-1381,null,null,null,null,null,null,null,null,null,null,null,null
Dalke & Sons Construction Inc.,4585 Allstate Dr,92501,"Calvin Dalke, Owner",(951) 274-9880,null,null,null,null,null,null,null,null,null,null,null,null
COLEMAN CONSTRUCTION,1973 W 48th St,90062,"Sharon Coleman, Owner",(323) 295-5484,null,null,null,null,null,null,null,null,null,null,null,null
GOLENBERG & CO CONSTRUCTION,%!s(bool=false),91301,Gregg,(818) 889-7293,null,http://www.houzz.com/pro/ggolenberg/golenberg-and-co-construction,null,null,null,null,1,0,null,0,null,null
Mamco Development & Construction,16810 Van Buren Blvd,92504,null,(951) 776-9300,null,null,null,null,null,null,null,null,null,null,null,null
R M A LAND CONSTRUCTION,1146 1St,92278,"Roy Mohammad, Owner",(760) 368-3060,null,null,null,null,null,null,null,null,null,null,null,null
Westec Construction Inc,301 Arizona Ave,90401,null,(310) 395-3066,null,null,null,null,null,null,null,null,null,null,null,null
Emerald Builders & Design Co,3434 Niki Way,92507,"Bob Mirabella, Owner",(951) 684-4338,null,null,null,null,null,null,null,null,null,null,null,null
SHANNON GREENWOOD,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),http://shannongreenwood.com,http://www.houzz.com/pro/shannonkg/shannon-greenwood,null,null,null,null,1,0,null,0,null,null
L&M CUSTOM HOMES INC,7572 Bellflower St,92344,null,(760) 956-9544,null,null,null,null,null,null,null,null,null,null,null,null
Material Recycling,6461 Cholla Ave,92277,null,(760) 367-7230,null,null,null,null,null,null,null,null,null,null,null,null
J B GENERAL CONSTRUCTION,2725 Fletcher Dr,90039,null,(323) 906-9650,null,null,null,null,null,null,null,null,null,null,null,null
TellusTile,%!s(bool=false),%!s(bool=false),:,(310) 706-8403,http://www.tellustile.com,http://www.houzz.com/pro/tellustile/tellustile,null,null,null,null,0,0,null,0,null,null
Mugen Internatl Project Inc,777 Silver Spur Rd Ste 213,90274,"Hiroshi Nakamura, President",(310) 544-4235,null,null,null,null,null,null,null,null,null,null,null,null
PACIFIC DOOR & WINDOW,4830 Calle Alto Ste M,93012,null,(805) 389-3667,null,null,null,null,null,null,null,null,null,null,null,null
P A C Construction Services Inc,4330 Alamo St,93063,null,(805) 581-3400,null,null,null,null,null,null,null,null,null,null,null,null
Channel Islands Sash And Doors,2186 Eastman Ave Ste 101,93003,null,(805) 650-9625,null,null,null,null,null,null,null,null,null,null,null,null
"Zenzola Construction, Inc",%!s(bool=false),91740,Mike Zenzola,(626) 914-2550,null,http://www.houzz.com/pro/mzenzola/zenzola-construction-inc,null,null,null,null,0,0,null,0,null,null
Tekne Construcation Co.,3669 Sapphire Dr,91436,"David Anvar, Owner",(818) 788-0474,null,null,null,null,null,null,null,null,null,null,null,null
Megan keohane,%!s(bool=false),92503,Megan Keohane,(951) 833-3662,null,http://www.houzz.com/pro/megkeohane/megan-keohane,null,null,null,null,0,0,null,0,null,null
Vazana Construction Inc.,%!s(bool=false),90505,Ronen Vazana,(310) 863-5422,http://vazanaconstruction.com,http://www.houzz.com/pro/vazanaconstruction/vazana-construction-inc,null,null,928258,null,1,0,null,0,null,null
RVH,1175 S Grove Ave Ste 102,91761,null,(909) 923-8220,null,null,null,null,null,null,null,null,null,null,null,null
MIKEN CONSTRUCTION COMPANY,9057 Arrow Rte Ste 180,91730,null,(909) 373-6044,null,null,null,null,null,null,null,null,null,null,null,null
Grinnell Associates-Builders,10859 Venice Blvd,90034,"Perry Ittner, Owner",(310) 559-0484,null,null,null,null,null,null,null,null,null,null,null,null
Lecours Libations,%!s(bool=false),92313,Mitch,(310) 529-4955,null,http://www.houzz.com/pro/mlecour76/lecours-libations,null,null,null,null,0,0,null,0,null,null
Set Right Construction,15446 Varden Street,91403,Greg Callas,(818) 535-7503,http://gregcallas@me.com,http://www.houzz.com/pro/gregcallas/set-right-construction,null,null,null,null,1,0,null,0,null,null
TISHMAN CONSTRUCTION CORP,444 S Flower St Ste 2500,90071,"Glenn Skanderup, President",(213) 327-3000,null,null,null,null,null,null,null,null,null,null,null,null
D L JOHNSON CONSTRUCTION & SERVICES INC.,Po Box 699,92321,"David Johnson, Ceo",(909) 337-7934,null,null,null,null,null,null,null,null,null,null,null,null
LUCAS BUILDING CORP,4215 Saddlecrest Ln,91361,null,(818) 226-9160,null,null,null,null,null,null,null,null,null,null,null,null
mott87,PO Box 5050,91325,Martin Hudnall,(310) 493-6590,null,http://www.houzz.com/pro/mott87/mott87,null,null,null,null,0,0,null,0,null,null
Jon Goldstein Construction Co.,null,%!s(bool=false),null,(818) 210-4462,null,null,null,null,null,null,null,null,null,null,null,null
California Unlimited,null,93001,null,(805) 656-0890,null,null,null,null,null,null,null,null,null,null,null,null
Adair Construction,43453 7th St E,93535,"Larry Adair, Owner",(661) 942-3808,null,null,null,null,null,null,null,null,null,null,null,null
Clear ChoiceVentura County,1531 Callens Rd,93003,null,(805) 901-8809,null,null,null,null,null,null,null,null,null,null,null,null
The Home Doctor,null,%!s(bool=false),"Gary Abrams, General Contractor",(310) 459-5333,null,null,null,null,null,null,null,null,null,null,null,null
no limits construction,%!s(bool=false),93012,scott,(805) 907-9322,http://www.dreamcontractors.com/home,http://www.houzz.com/pro/tank-123/no-limits-construction,null,null,null,null,0,0,null,0,null,null
Greenworks Construction & Design,%!s(bool=false),91364,Mark,(888) 513-8444,null,http://www.houzz.com/pro/rep3/greenworks-construction-and-design,null,null,null,null,0,0,null,0,null,null
Mike Gerry,%!s(bool=false),92503,Mike Gerry,(951) 836-0809,null,http://www.houzz.com/pro/kewlguy53/mike-gerry,null,null,null,null,0,0,null,0,null,null
Walker Construction,1534 N Moorpark Rd # 307,91360,null,(805) 494-4405,null,null,null,null,null,null,null,null,null,null,null,null
Rom Construction,null,91601,null,(818) 765-3031,null,null,null,null,null,null,null,null,null,null,null,null
Proair Air Conditioning Service,13440 Paramount Blvd,90280,"Rick Pianelli, Owner",(562) 408-4948,null,null,null,null,null,null,null,null,null,null,null,null
Hillstrom Contracting Inc,29033 El Toro Rd,92530,"Mike Hillstrom, Manager",(951) 674-9236,null,null,null,null,null,null,null,null,null,null,null,null
A.C. Marble Construction,%!s(bool=false),91505,Al Cortez,(818) 317-5391,null,http://www.houzz.com/pro/123sparky/ac-marble-construction,null,null,null,null,0,0,null,0,null,null
Anastasi Construction,2750 Artesia Blvd,90278,null,(310) 542-6040,null,null,null,null,null,null,null,null,null,null,null,null
Bryan's Construction,%!s(bool=false),%!s(bool=false),:,(323) 552-4879,null,http://www.houzz.com/pro/anselmo22/bryans-construction,null,null,null,null,0,0,null,0,null,null
Mccaghren Hurley Construction,43908 Citrus View Dr,92544,"Hurley Mccaghren, Owner",(951) 927-8528,null,null,null,null,null,null,null,null,null,null,null,null
Hammerle Ron Construction,25100 Woodward Ave,90717,null,(310) 326-2095,null,null,null,null,null,null,null,null,null,null,null,null
Pacifica Supplies Inc,3965 Landmark St,90232,"Paul Walters, Executive",(310) 204-1164,null,null,null,null,null,null,null,null,null,null,null,null
Weight Construction Co.,7863 Mary Ellen Ave,91605,"Orville Weight, Supervisor",(818) 982-4577,null,null,null,null,null,null,null,null,null,null,null,null
CastleRock Construction & Design,%!s(bool=false),%!s(bool=false),:,(805) 529-0190,null,http://www.houzz.com/pro/castlerockbuilt/castlerock-construction-and-design,null,null,null,null,0,0,null,0,null,null
Standfor Construction,537 1/2 Meridian Ter,90042,"Jacob Eyal, President",(323) 982-1644,null,null,null,null,null,null,null,null,null,null,null,null
Sport Court,%!s(bool=false),91360,John Flinders,%!s(bool=false),null,http://www.houzz.com/pro/jwflin/sport-court,null,null,null,null,0,0,null,0,null,null
Royal Construction,5333 Zoo Dr,90027,null,(323) 667-9577,null,null,null,null,null,null,null,null,null,null,null,null
Minnoesta Methane Llc Lopez Canyon,11950 Lopez Canyon Rd,91342,"Jerry Jaravata, Manager",(818) 834-0631,null,null,null,null,null,null,null,null,null,null,null,null
BAM Construction Inc.,%!s(bool=false),91710,Mike,(909) 636-2909,null,http://www.houzz.com/pro/myee125/bam-construction-inc,null,null,null,null,0,0,null,0,null,null
Clark Construction Group,3219 Durfee Ave,91732,null,(626) 448-2567,null,null,null,null,null,null,null,null,null,null,null,null
1st Choice Construction & Landscaping,%!s(bool=false),%!s(bool=false),:,(951) 719-3173,null,http://www.houzz.com/pro/robertbrenier/1st-choice-construction-and-landscaping,null,null,null,null,0,0,null,0,null,null
CAPITAL General Contracting,%!s(bool=false),92592,Bill Casey,(951) 240-2248,null,http://www.houzz.com/pro/ebcasey/capital-general-contracting,null,null,null,null,0,0,null,0,null,null
Fangkyu Kim,701 E 3rd St,90013,Kim Fangkyu,(213) 617-8251,null,null,null,null,null,null,null,null,null,null,null,null
RW Selby & Company,%!s(bool=false),%!s(bool=false),RW Selby,%!s(bool=false),null,http://www.houzz.com/pro/rwselby1/rw-selby-and-company,null,null,null,null,0,0,null,0,null,null
dgricketts general engineering inc,%!s(bool=false),92595,dana,(951) 678-7075,null,http://www.houzz.com/pro/dricketts5/dgricketts-general-engineering-inc,null,null,null,null,0,0,null,0,null,null
Jr Walker Construction,2951 Santa Rosa Ave,91101,null,(626) 798-2504,null,null,null,null,null,null,null,null,null,null,null,null
Hansolo Building Services,4580 e 49th st,90058,John Shriver,(323) 277-3070,http://hansolo.com,http://www.houzz.com/pro/easyst/hansolo-building-services,null,null,633318,null,1,0,null,0,null,null
Muhlhauser Steel,2437 S Willow Ave,92316,"W Muhlhauser, President",(909) 877-2792,null,null,null,null,null,null,null,null,null,null,null,null
SKAGGS CONCRETE SAWING INC,null,91350,null,(661) 255-2791,null,null,null,null,null,null,null,null,null,null,null,null
Executive Errands,%!s(bool=false),92260,Leslie,(760) 469-2487,null,http://www.houzz.com/pro/lesspoor/executive-errands,null,null,null,null,0,0,null,0,null,null
Legendary Builders Corp,3262 E Thousand Oaks Blvd,91362,null,(805) 379-8700,null,null,null,null,null,null,null,null,null,null,null,null
Skyline handyman's,%!s(bool=false),%!s(bool=false),:,(818) 635-3177,null,http://www.houzz.com/pro/jarro44/skyline-handymans,null,null,null,null,0,0,null,0,null,null
R & M Reliable Painting & Cleaning,18723 Napa St,91324,"Roberto Melendez, Owner",(818) 718-9777,null,null,null,null,null,null,null,null,null,null,null,null
John Cook,null,90274,null,(310) 489-8806,null,null,null,null,null,null,null,null,null,null,null,null
One Day Windows,12822 Whittier Blvd,90602,null,(562) 696-6961,null,null,null,null,null,null,null,null,null,null,null,null
Oliver Developments,%!s(bool=false),%!s(bool=false),:,(323) 889-9898,null,http://www.houzz.com/pro/khaneyeomid/oliver-developments,null,null,null,null,1,0,null,0,null,null
Kdc II,707 E Hueneme Rd,93033,null,(805) 986-3607,null,null,null,null,null,null,null,null,null,null,null,null
lapinski construction,%!s(bool=false),%!s(bool=false),:,(310) 457-9789,null,http://www.houzz.com/pro/achilles26917/lapinski-construction,null,null,null,null,0,0,null,0,null,null
Island Excavation,PO Box 45,90704,null,(310) 562-1273,null,null,null,null,null,null,null,null,null,null,null,null
Gibson Construction,%!s(bool=false),91784.,George Gibson,(909) 982-0444,http://GibsonConst.com,http://www.houzz.com/pro/geogibjr/gibson-construction,null,null,421898,null,0,0,null,0,null,null
anchor homes,%!s(bool=false),%!s(bool=false),mike foster,%!s(bool=false),null,http://www.houzz.com/pro/foster360/anchor-homes,50000,1000000,null,null,0,0,null,0,null,null
"LJ Properties, Inc.",%!s(bool=false),91011,art a,(818) 438-7055,null,http://www.houzz.com/pro/arthur75/lj-properties-inc,null,null,null,null,0,0,null,0,null,null
FIP General,%!s(bool=false),93023,Rob,(805) 320-3839,null,http://www.houzz.com/pro/rob-salgado/fip-general,null,null,null,null,0,0,null,0,null,null
complete custom construction,%!s(bool=false),90272,Michael Hoff,(310) 774-9159,null,http://www.houzz.com/pro/probuilding/complete-custom-construction,null,null,null,null,0,0,null,0,null,null
A & H Handyman Service,4735 Sepulveda Blvd,91403,null,(818) 784-0372,null,null,null,null,null,null,null,null,null,null,null,null
Carlee Construction,18340 Ventura Blvd Ste 208,91356,"Craig Hoyt, Owner",(818) 705-7482,null,null,null,null,null,null,null,null,null,null,null,null
Minium Chuck Construction,1167 Embury St,90272,"Chuck Minium, Owner",(310) 454-2426,null,null,null,null,null,null,null,null,null,null,null,null
Loyalty Construction,18075 Ventura Blvd,91316,null,(818) 757-0609,null,null,null,null,null,null,null,null,null,null,null,null
Castellani Construction Co.,1700 Broadview Dr,91208,"Steve Castellani, Owner",(818) 957-4137,null,null,null,null,null,null,null,null,null,null,null,null
OConnor General Contracting,%!s(bool=false),%!s(bool=false),:,(310) 430-8878,http://www.oconnorgeneralcontracting.com/,http://www.houzz.com/pro/mattoc/oconnor-general-contracting,null,null,null,null,0,0,null,0,null,null
fidelity Design,%!s(bool=false),%!s(bool=false),:,(909) 685-8181,null,http://www.houzz.com/pro/matymedrano/fidelity-design,null,null,null,null,0,0,null,0,null,null
Artistic Designs Construction Inc,6892 Doolittle Ave Ste E,92503,"Kathy Thompson, Owner",(951) 637-5924,null,null,null,null,null,null,null,null,null,null,null,null
Kc Builders,13515 Alondra Blvd,90670,null,(562) 802-0838,null,null,null,null,null,null,null,null,null,null,null,null
Licha Chas. Construction,222 E Glenarm St Ste B1,91106,"Licha Chas, Owner",(626) 441-3500,null,null,null,null,null,null,null,null,null,null,null,null
yehuda,%!s(bool=false),%!s(bool=false),:,(818) 508-7670,null,http://www.houzz.com/pro/yuda60/yehuda,null,null,null,null,0,0,null,0,null,null
SHAPELL INDUSTRIES,20251 Pienza Ln,91326,"Mike Tuso, Manager",(818) 700-8093,null,null,null,null,null,null,null,null,null,null,null,null
Lee Construction,3354 Lathrop Ave,93063,"Rick Smith, President",(805) 522-5195,null,null,null,null,null,null,null,null,null,null,null,null
PAUL ROBERTS,2209 El Sol Ave,91001,"Jesse Mercado, Owner",(626) 798-0725,null,null,null,null,null,null,null,null,null,null,null,null
MJ Construction,%!s(bool=false),92324,Mark Josephson,(951) 323-1367,null,http://www.houzz.com/pro/markjosephson/mj-construction,null,null,null,null,0,0,null,0,null,null
United Remodeling Construction Inc,6822 Calhoun Ave,91405,null,(818) 776-8800,null,null,null,null,null,null,null,null,null,null,null,null
Pan Wo Construction,4055 Wilshire Blvd,90010,"Frank Yoo, Owner",(323) 734-8380,null,null,null,null,null,null,null,null,null,null,null,null
Green Forest Construction Inc,32049 Encina Way,92382,"Robert Dolinsky, Owner",(909) 867-2845,null,null,null,null,null,null,null,null,null,null,null,null
Constructech,%!s(bool=false),%!s(bool=false),:,(323) 258-0529,null,http://www.houzz.com/pro/geofurch/constructech,null,null,null,null,0,0,null,0,null,null
Rillahan & Associates,9790 Glenoaks Blvd,91352,null,(818) 771-0710,null,null,null,null,null,null,null,null,null,null,null,null
