jobCostMin,profileUrl,reviewCount,contactPhone,name,licenseNumber,website,zipCode,commentCount,followers,contactName,address,following,badgeCount,projectCount,jobCostMax,averageRating
,http://www.houzz.com/pro/michael-luong3884160/luong-design,,False,Luong Design,,,91770,,2,Michael Luong,False,2,,0,,
,http://www.houzz.com/pro/bensontse/million-construction-and-development-inc,,(626) 822-8200,Million Construction & Development Inc.,,,91007,,1,Benson Tse,124 Las Tunas Drive,0,,0,,
,http://www.houzz.com/pro/joechavez/joe-chavez-enterprises,,(818) 426-9582,joe chavez enterprises,325709,http://www.got-door.com,91342,,1,Joe Chavez,14941 Drell Street,0,,0,,
,http://www.houzz.com/pro/rpeveler/pevelers-custom-interiors,,(310) 214-5049,Peveler's Custom Interiors,381992,http://www.pevelers.com/,90503,,1,Rod peveler,"Peveler""s Custom Interiors",0,,0,,
,http://www.houzz.com/pro/don-konold/ridgeway-builders,,(310) 804-4343,Ridgeway Builders,CA 566357,http://www.donkonoldridgewayrealty.com,90265,,2,Don Konold,False,9,,0,,
,http://www.houzz.com/pro/john-bluedorn/jnp-construction,,(760) 601-0665,JNP CONSTRUCTION,,,92260,,3,John Bluedorn,False,11,,0,,
,http://www.houzz.com/pro/noel-picco/a-hco,,(909) 758-6273,A/Hco,,,92880,,6,Noel Picco,13922 Gardenia ct,0,,0,,
,http://www.houzz.com/pro/davestrutt/hallmark-construction,,(909) 337-2028,Hallmark. Construction,,,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/nasor32/excel-builders,,(909) 709-8867,Excel Builders,ca.lic 296408 B-1 & C-6,,92314,,1,Nash Ortega,1000 Heritage Tr,0,,0,,
,http://www.houzz.com/pro/elmer85/egs-contractors-inc,,(909) 991-7630,EGS Contractors Inc,,,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/seness7/s-e-ness-corporation,,(877) 240-1870,S E NESS  CORPORATION,987445,http://www.senessco.com,90025,,1,Scott Ness,1918 Fairburn Ave,0,,0,,
,http://www.houzz.com/pro/wilhelmgw/wilhelmgw-companies,,False,wilhelmGW companies,,,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/sophia-betancourt/toke-final,,(562) 282-8000,Toke Final,,,90670,,4,Sophia Betancourt,False,4,,0,,
,http://www.houzz.com/pro/mrmellow/ocean-park-construction,1,(310) 439-1444,Ocean Park Construction,B463130,,90066,,1,Kevin Kraus,3417 Grand View Bl,0,1,0,,
,http://www.houzz.com/pro/david-johnston7403676/david-johnston-construction,,(310) 774-6087,David Johnston Construction,,,91362,,2,David Johnston,False,1,,0,,
,http://www.houzz.com/pro/hirrc/hirr-construction,,(805) 990-6462,HIRR Construction,932825,,91377,,2,Roberto Rodriguez,False,0,,0,,
,http://www.houzz.com/pro/todd-stilwell/allmodconstruction,,(310) 457-6574,AllModConstruction,,,90265,,3,Todd Stilwell,False,29,,0,,
,http://www.houzz.com/pro/scott-abrams37/house-to-home-construction,,587-8262,House to home construction,,,93065,,1,Scott Abrams,False,3,,0,,
,http://www.houzz.com/pro/interiorsplus6991/interiors-plus,,(909) 985-6991,Interiors Plus,610876,http://www.ip-interiorsplus.com,91786,,1,Doug Bremer,239 N. Industry Way,0,,0,,
,http://www.houzz.com/pro/julianne2002/dunn-development-company,,(818) 346-9731,Dunn Development Company,575505,,91367,,1,Alan Dunn,False,0,,0,,
,http://www.houzz.com/pro/alpinegreenps/alpine-green-property-services,,(818) 668-3335,Alpine Green Property Services,,http://alpinegreenps.com,False,,1,:,False,1,,0,,
,http://www.houzz.com/pro/gomin/special-asset-management,,(951) 547-7857,Special Asset Management,CL #926625,http://www.wearesam.com,92881,,1,Gomin Beyer,False,0,,0,,
,http://www.houzz.com/pro/wisteria1/karen-sue-sullivan,,(818) 500-1911,Karen Sue Sullivan,,,91605,,1,Karen Sue Sullivan,11681 Ventura Blvd,0,,0,,
,http://www.houzz.com/pro/ben-carr83/bc-construction,,(562) 209-6183,BC Construction,,http://www.bcconstruction.biz/,90807,,1,Ben Carr,False,2,,0,,
,http://www.houzz.com/pro/lara-ho/lara-interpreting,,(714) 404-4427,lara interpreting,,,90804,,1,Lara Ho,False,2,,0,,
,http://www.houzz.com/pro/michael-escalona/spraytech-drywall-contractors,,(909) 592-2461,SPRAYTECH DRYWALL CONTRACTORS,,http://www.spraytech.net/,91784,,3,Michael Escalona,False,8,,0,,
,http://www.houzz.com/pro/mike-frka/maf-construction-inc,,(310) 831-2914,MAF Construction Inc.,,,90732,,2,Mike Frka,False,10,,0,,
,http://www.houzz.com/pro/rays356/rays-home-improvement,,False,RAY'S HOME IMPROVEMENT,,http://www.rayshomeimprovement.net/,False,,2,RAY ACOSTA,False,0,,0,,
,http://www.houzz.com/pro/lyndseynimrick/moloney-development,,(310) 937-5100,Moloney Development,,http://www.moloneydevelopment.com/,90266,,1,Dennis Moloney,False,13,,0,,
,http://www.houzz.com/pro/baysideinmalibu/bayside-construction,,False,Bayside Construction,,http://baysideconstructiontexas.com/,False,,1,Stacey Bivens,False,0,,0,,
,http://www.houzz.com/pro/johnmpitzer/pitzer-construction-company-inc,1,(310) 322-9068,"Pitzer Construction Company, Inc.",389284,http://www.pitzerconstruction.com,90245,,3,John Pitzer,909 E. El Segundo Blvd,0,1,0,,
,http://www.houzz.com/pro/steve-potter69/s-potter-homes,,(805) 208-2855,S. Potter Homes,,,91362,,4,Steve Potter,False,14,,0,,
,http://www.houzz.com/pro/mario-tarzia/mltc-inc,,False,MLTC INC,742453,,91773,,4,Mario Tarzia,False,6,,0,,
,http://www.houzz.com/pro/steve-koppes/koppes-enterprises,,(951) 402-9232,KOPPES ENTERPRISES,,,92506,,1,Steve Koppes,False,2,,0,,
,http://www.houzz.com/pro/theworkshopla/evolution-construction,,(310) 469-3141,Evolution Construction,974037,http://www.evolutionconstructiongroup.com,90278,,2,Alex Ocampo,2455 190th St. unite A,0,,0,,
,http://www.houzz.com/pro/mrsharr10/shannon-harr,,(760) 327-4277,Shannon Harr,,http://www.harrshomeimprovement.com,92262,,1,Michale Harr,2388 E Via Escuela,0,,0,,
,http://www.houzz.com/pro/deo53/proven-real-estate-roi-strategies-llc,,(760) 600-6584,"Proven Real Estate ROI Strategies, LLC",Not at this,http://roistrat.com,92234,,1,Deo Mario,False,0,,0,,
,http://www.houzz.com/pro/wrightbldg/wright-building,,(760) 776-1594,Wright Building,973766,,92270,,1,Pete Wright,71683 Mirage rd.,0,,0,,
,http://www.houzz.com/pro/paulallensmith/paul-allen-smith-general-contractor,,(760) 831-9879,paul allen smith general contractor,,,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/mikevandyke1/vandykeconstruction,,(760) 285-2004,vandykeconstruction,737592,,92270,,1,mike vandyke,10 orleans rd.,0,,0,,
,http://www.houzz.com/pro/charlenesumpter/distinctive-designs-and-renovations,,(760) 250-5442,Distinctive Designs and Renovations,651344,,92234,,1,Charlene Sumpter,68816 Sumit Road,0,,0,,
,http://www.houzz.com/pro/albertmalka/ady-propert-llc,,(213) 622-5915,ADY PROPERT LLC.,,,90021,,1,albert malka,1261 e 6th st,0,,0,,
,http://www.houzz.com/pro/allen-fang/jaden-and-son-construction,,(626) 689-6882,Jaden and Son Construction,970625,,91737,,5,Allen Fang,False,23,,0,,
,http://www.houzz.com/pro/victor-white/victor-white-handyman,,(562) 676-6668,victor white handyman,,,90814,,1,Victor White,False,12,,0,,
,http://www.houzz.com/pro/steven-howse/howse-restoration,,(661) 714-1884,Howse Restoration,,,91384,,3,Steven Howse,False,10,,0,,
,http://www.houzz.com/pro/social-monarcabuilders/monarca-builders,,(310) 593-4407,Monarca Builders,1002249,http://www.monarcabuilders.com,91401,,2,Josue Chavez,False,1,,0,,
,http://www.houzz.com/pro/archibald-lema/lema-construction-inc,,(310) 717-7917,Lema construction Inc,,,90025,,1,Archibald Lema,1572.5 S. Bundy Dr,0,,0,,
,http://www.houzz.com/pro/bsaul1/sauls-custom-homes,,(909) 262-2364,Saul's Custom Homes,,,False,,3,:,False,1,,0,,
,http://www.houzz.com/pro/joshua-nordine/ender-enterprises,,(763) 381-4526,Ender Enterprises,,http://enderent.com,90005,,1,Joshua Nordine,200 S Kenmore Ave,0,,0,,
,http://www.houzz.com/pro/nwgcinc/nwgc-inc,1,(310) 577-2037,"NWGC, Inc",,http://www.nwgcinc.com,False,,1,:,False,0,1,0,,
,http://www.houzz.com/pro/manuel-romero/romeros-construction-services,,(951) 392-6111,Romero's Construction Services,,,92545,,2,Manuel Romero,False,7,,0,,
,http://www.houzz.com/pro/nicole-perdun/gem-contractors-group-inc,,(323) 804-8714,GEM Contractors Group inc.,,http://www.gemcontractorsgroup.com/,90046,,2,Nicole Perdun,False,0,,0,,
,http://www.houzz.com/pro/stuart-white71/alan-stuart-freeman-construction,,(818) 999-5519,alan stuart freeman construction,,,90290,,4,alan stuart freeman,False,10,,0,,
,http://www.houzz.com/pro/gnbldr/gary-nelson-design-and-develppment,,(562) 810-2319,Gary Nelson Design and Develppment,,,90247,,1,Gary Nelson,False,4,,0,,
,http://www.houzz.com/pro/hertzelk/24-six-construction,,(310) 628-6080,24 Six  Construction,,http://www.24sixconstructions.com,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/buck-barnes/barnes-construction-inc,,(951) 526-2090,Barnes Construction Inc,964301,http://barnesconstructionsocal.com,92544,,2,Buck Barnes,False,4,,0,,
,http://www.houzz.com/pro/handymanmark24/handymanmark,,815-9243,handymanmark,,,91761,,3,Denise Jenkins Mark Munshower,False,12,,0,,
,http://www.houzz.com/pro/jeffmac101/jeff-mac-construction,,(310) 373-9625,Jeff Mac Construction,B622633,,90505,,1,Jeff Mac,False,1,,0,,
,http://www.houzz.com/pro/dawna-baldi/peridot-construction,,(951) 204-9126,Peridot Construction,,,92223,,4,Dawna Baldi,False,11,,0,,
,http://www.houzz.com/pro/damian-pipkins/city-of-inglewood,,(310) 412-8844,City of Inglewood,,,90301,,7,Damian Pipkins,False,21,,0,,
,http://www.houzz.com/pro/na-yee/bam-construction-inc,,False,BAM Construction Inc.,,,91709,,1,Mona Yee,False,1,,0,,
,http://www.houzz.com/pro/sariah11bobby/honest-handyman,,(661) 674-8069,Honest Handyman,,http://anhonesthandyman.com/,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/william-mendoza4336919/rockland-restoration,,(855) 762-5526,Rockland Restoration,,http://www.rocklandrestoration.com,90802,,1,William Mendoza,111 w. Ocean Blvd. Suite 400,3,,0,,
,http://www.houzz.com/pro/jkras3/valhalla-builders,,False,Valhalla Builders,,http://na,91301,,2,J Ras,False,0,,0,,
,http://www.houzz.com/pro/steven-winter54/steven-winter,,(661) 505-2250,Steven Winter,,,91355,,2,Steven Winter,False,11,,0,,
,http://www.houzz.com/pro/pamela90277/kbandp-investment-co-inc,,(310) 375-4914,KB&P Investment Co Inc,256367,http://Kelterelectric@gmail.com,90277,,2,Pamela Kelterborn,113 vista del sol,1,,0,,
,http://www.houzz.com/pro/hillcoatbuilders/hillcoat-builders-inc,,(818) 345-2300,"Hillcoat Builders, Inc",,http://www.hillcoat.com,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/avicohen55505/gbu-construction-inc,,(888) 720-4647,GBU construction inc,983852,http://www.gbuconstruction.com  doctorepoxyflooring.com,91356,,5,Avraham Cohen,6047 Tampa ave,0,,0,,
,http://www.houzz.com/pro/villbun/philip-sheely,,(818) 636-4219,Philip Sheely,,,91356,,2,Philip Sheely,18261 Sugarman St,0,,0,,
,http://www.houzz.com/pro/giladremodeling/home-next-door,,(917) 499-1888,Home Next Door,,http://hndremodeling.com,False,,1,:,False,1,,0,,
,http://www.houzz.com/pro/juan-torres7815107/guero,,(310) 863-1103,guero,,,90250,,1,Juan Torres,4845ws119,1,,0,,
,http://www.houzz.com/pro/mike-halleman/icc,,(310) 903-6484,I.C.C.,,,91311,,2,Mike Halleman,9736 Lubao Ave,0,,0,,
,http://www.houzz.com/pro/altore/a-t-latorre-construction,,(818) 786-5211,A T LaTorre Construction,B-283078 / C53,http://www.atlatorreconstruction.com,91311,,1,Al LaTorre,False,0,,0,,
,http://www.houzz.com/pro/tboakecarter/carters-design-build,,(310) 925-7179,Carter's Design Build,972118,,90292,,1,Tim carter,4139 via marina #608,0,,0,,
,http://www.houzz.com/pro/fonz-mora/bydesign-development,,(818) 585-3655,ByDesign Development,,,90404,,4,Alfonso Mora,False,27,,0,,
,http://www.houzz.com/pro/glewbuild/glew-build,,(310) 418-1632,Glew  Build,,http://www.glewbuild.com,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/joey-iniguez/corte-build-and-design,,(562) 444-5178,Corte Build and Design,,,90813,,1,Joey Iniguez,False,8,,0,,
,http://www.houzz.com/pro/henry-flores1048593/henry,,506-7890,Henry,,,90813,,1,Henry Flores,526 e 17th st,0,,0,,
,http://www.houzz.com/pro/george-mederos/starclub,,(714) 267-1831,StarClub,,,90265,,3,George Mederos,False,23,,0,,
,http://www.houzz.com/pro/brentlev/levonian-construction-company-inc,1,(818) 790-6100,Levonian Construction Company Inc.,513309,,91011,,2,Brent Levonian,1139 Olive Lane,1,1,0,,
,http://www.houzz.com/pro/estradasclf/estradas-construction-landscaping-and-fencing,1,(909) 725-6755,"Estrada's Construction, Landscaping & Fencing",884352,http://triniestrada.com,92314,,1,Trini Estrada,False,0,1,0,,
,http://www.houzz.com/pro/jim-baldwin27/smile-seekers-development-inc,,(951) 452-9212,"Smile Seekers Development, Inc.",,,92506,,1,Jim Baldwin,False,6,,0,,
,http://www.houzz.com/pro/daniel-ellis44/mark-ellis-construction,,(951) 676-6565,Mark Ellis construction,,http://www.markellisconstruction.com,92593,,2,Daniel Ellis,p.o. box 1298,9,,0,,
,http://www.houzz.com/pro/willy102989/carpenter-and-handyman,,(626) 316-4705,carpenter and handyman,,,91105,,1,williams patal,240,0,,0,,
,http://www.houzz.com/pro/pcallinan23/scv-construction,,(661) 312-1934,SCV Construction,981625,http://scvconstruction.com,91350,,1,Tim Boone,False,0,,0,,
,http://www.houzz.com/pro/andrewbylund/trailmark-inc,1,False,"Trailmark, Inc",,http://www.trailmarkinc.com,False,,2,Andrew Bylund,False,0,1,0,,
,http://www.houzz.com/pro/trevor-crowell14/2h-construction,,(562) 843-8920,2H Construction,,,90755,,2,Trevor Crowell,False,20,,0,,
,http://www.houzz.com/pro/jose-cardona89/imaginable-remodeling,,(813) 562-2025,imaginable remodeling,,,91331,,1,Jose Cardona,False,4,,0,,
,http://www.houzz.com/pro/rebuilderman/symbolic-homes,,(818) 614-6407,symbolic homes,,,False,,2,:,False,1,,0,,
,http://www.houzz.com/pro/josh-kalisz/josh-kalisz-custom-construcion-co,,(818) 669-0089,josh kalisz custom construcion co,,,91505,,1,Josh Kalisz,False,8,,0,,
,http://www.houzz.com/pro/rjswift/richard-swift-construction,,(805) 987-5019,Richard Swift Construction,492914,http://www.richardswiftconstruction.com,93010,,3,Richard Swift,591 Corte Castano,0,,0,,
,http://www.houzz.com/pro/sharon-reuveni/en-builders,,(888) 512-3202,EN Builders,,,91406,,2,Sharon Reuveni,False,10,,0,,
,http://www.houzz.com/pro/deanfarrarconstruction/deanfarrarconstruction,,(909) 273-5762,deanfarrarconstruction,B917442,,92314,,1,dean,False,0,,0,,
,http://www.houzz.com/pro/bradfish/lindley-log-homes,1,(909) 725-5971,Lindley Log Homes,501689,http://lindleyloghomes.com,92386,,2,Brad Lindley,Po box 1497,0,1,0,,
,http://www.houzz.com/pro/fade2blue/icon-construction,,(805) 208-2959,ICON Construction,978822,http://www.iconca.us,90292,,1,Dan Barraza,False,0,,0,,
,http://www.houzz.com/pro/josh-kashani/vantage,,555-1234,Vantage,,,91356,,1,Josh Kashani,False,14,,0,,
,http://www.houzz.com/pro/sam-bahhur/glassroots,,(708) 663-9043,GlassRoots,,,92509,,2,Sam Bahhur,7822 limonite ave,0,,0,,
,http://www.houzz.com/pro/kobbi-sabag/kobbi-sabag,,(818) 795-4914,Kobbi Sabag,,,91606,,4,Kobbi Sabag,13000 archwood st,0,,0,,
,http://www.houzz.com/pro/synergyscott/synergy-general-contractors-inc,1,(310) 893-9167,Synergy General Contractors Inc.,650318,http://www.synergycontractors.com,91307,,1,Scott McMurray,199 Saddlebow Road,1,1,0,,
,http://www.houzz.com/pro/jordan-salomon/salomon-holding,,(310) 213-4713,Salomon Holding,,,90034,,3,Jordan Salomon,9854 National Blvd. suite 267,0,,0,,
,http://www.houzz.com/pro/dfhb/dickinson-fine-home-building-inc,,(805) 492-6811,"Dickinson Fine Home Building, Inc.",,,91362,,1,Azure Dickinson,False,0,,0,,
,http://www.houzz.com/pro/charleskuipers/charles-kuipers-design-inc,,(310) 292-2772,Charles Kuipers Design Inc.,689561,http://charleskuipersdesign.com,90265,,1,Charles Kuipers,False,0,,0,,
,http://www.houzz.com/pro/zalman-nemtzov/zalman-n-inc,,(310) 924-1069,Zalman N Inc.,,,90265,,4,Zalman Nemtzov,False,6,,0,,
,http://www.houzz.com/pro/christopher-kash/pacific-construction,,(818) 292-0521,Pacific Construction,,,91361,,1,Christopher Kash,False,7,,0,,
,http://www.houzz.com/pro/headinghomelbc/headinghome,,(562) 481-7302,Headinghome,,,90804,,7,Leonard Donjuan,False,21,,0,,
,http://www.houzz.com/pro/norriswhitmore/norriswhitmore,,(661) 406-0961,norriswhitmore,379328,http://norrisconstruction@me.com,91385,,1,norris whitmore,Po Box 55786,0,,0,,
,http://www.houzz.com/pro/vincecurcio/clearlake-custom-homes-inc,,(805) 390-7773,Clearlake Custom Homes Inc.,815242,,91361,,1,Vince Curcio,False,0,,0,,
,http://www.houzz.com/pro/jon-oswell/oswell-design-build,,(323) 217-7563,Oswell Design Build,,,90807,,1,Jon Oswell,3553 Atlantic Avenue #267,2,,0,,
,http://www.houzz.com/pro/hphconstruction24/hph-construction-inc,,(310) 487-4274,HPH Construction Inc.,587255,http://www.hphconstruction.com,90210,,8,Paul Arutyunyan,False,0,,1,,
,http://www.houzz.com/pro/constuction/rawls-construction,,(805) 208-2867,Rawls Construction,920109,,91360,,1,Jason Rawls,False,0,,0,,
,http://www.houzz.com/pro/mendez83/estuardo,,(310) 259-2759,Estuardo,,,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/schlim44/jem-consulting-inc,,False,JEM Consulting Inc.,,,91702,,1,Jim Martin,False,1,,0,,
,http://www.houzz.com/pro/mccinc52/master-craftsmen-construction-inc,,(805) 290-0456,Master Craftsmen Construction Inc.,,,93003,,1,John Orosco,False,0,,0,,
,http://www.houzz.com/pro/lee-tillett/rci-builders-inc,,(818) 865-0200,RCI BUILDERS INC,,,91362,,2,Lee Tillett,False,20,,0,,
50000,http://www.houzz.com/pro/peterrothe/reynolds-development-corporation,,(310) 408-3888,Reynolds Development Corporation,,,90503,,2,Peter Rothe,"2741 Plaza Del Amo, Suite 202",0,,0,3000000,
,http://www.houzz.com/pro/octavio-espinosa/octavio,,(323) 766-8546,octavio,,,90006,,1,Octavio Espinosa,2157 Venice,1,,0,,
,http://www.houzz.com/pro/jerryellenz/pacific-habitat-inc,,(760) 485-9343,"pacific habitat, inc,",725624,http://nonehttp://,92260,,1,jerry ellenz,False,0,,0,,
,http://www.houzz.com/pro/mvcmgmt/mvc-management,,(310) 456-7755,MVC Management,,,90702,,3,Eric Van Cronk,False,11,,0,,
,http://www.houzz.com/pro/fpcbiz/first-point-construction,,(818) 766-0215,First Point Construction,B897084,,91602,,2,Paul Sharrigan Dan Corleto,False,1,,0,,
,http://www.houzz.com/pro/jack-grothe/jg-construction,,(909) 993-9393,JG Construction,,http://jgconstruction.com,91710,,1,Jack Grothe,False,3,,0,,
,http://www.houzz.com/pro/thanderson43/anderson-construction,,(818) 241-6317,Anderson Construction,477501,http://www.andersonconstruction.biz/,91204,,1,Tom Anderson,False,0,,0,,
,http://www.houzz.com/pro/enrique-hernandez5732502/3000construction,,(310) 946-6643,3000construction,994421,,90301,,3,Enrique Hernandez,1229 grevillea ave,1,1,0,,
,http://www.houzz.com/pro/sp1355/ontime-home-improvements,,False,ontime home improvements,B816910,,False,,1,Gavin Moniot,False,1,,0,,
,http://www.houzz.com/pro/05gkg05/gk-general-construction,,(818) 400-2325,GK General Construction,B861340,http://gkgconstruction@yahoo.com,91205,,1,Karen(Gary) Ghukasyan,1535 Verd Oaks dr.,0,,0,,
,http://www.houzz.com/pro/slagleconstruction/slagle-construction,,(909) 912-5436,Slagle Construction,,,91786,,1,David Slagle,131 mercer way,3,,0,,
,http://www.houzz.com/pro/webuser-624244/bernie-forbes-construction,,False,Bernie Forbes Construction,,,91344,,5,Chris Forbes,False,2,,0,,
,http://www.houzz.com/pro/angel-granados36/mac-general-contractors,,(818) 581-1476,Mac General Contractors,,,91340,,2,Angel Granados,False,11,,0,,
,http://www.houzz.com/pro/john-stone15/stone-construction-company,,(310) 288-1753,STONE CONSTRUCTION COMPANY,,http://STONECONSTRUCTIONCOMPANY.COM,90035,,1,John Stone,False,14,,0,,
,http://www.houzz.com/pro/none090404/ketamine-clinics-of-los-angeles,,(310) 270-0625,Ketamine Clinics of Los Angeles,,http://www.ketamineclinics.com/,90404,,2,Ketamine Clinics of Los Angeles,False,0,,0,,
,http://www.houzz.com/pro/robert-riedell/riedell-contruction,,(805) 341-0428,Riedell Contruction,,,91362,,2,Robert Riedell,False,20,,0,,
,http://www.houzz.com/pro/ben-marciano/ben-marciano,,(310) 893-4420,Ben Marciano,952112,,91401,,2,Ben Marciano,13935 Chandler Blvd,14,,0,,
,http://www.houzz.com/pro/dean-kinan/dean-kinan,,(818) 276-5678,Dean Kinan,,http://buildadreaming.com,91316,,5,Dean Kinan,5900 sepulveda blvd,25,,0,,
,http://www.houzz.com/pro/ben-attias/the-connection,,(310) 402-3744,The Connection,,,90069,,7,Ben Attias,False,22,,0,,
,http://www.houzz.com/pro/kellydoyle1055/sail-realty,1,(310) 821-7245,Sail Realty,,http://sailrealty.net,False,,3,:,False,0,1,0,,
,http://www.houzz.com/pro/christopherknowland/christopher,,(626) 372-0180,Christopher,,http://knowlandconstructionservices.com,False,,6,Christopher,False,0,,0,,
,http://www.houzz.com/pro/omar-albarran/avatar-construction,,(909) 732-4517,Avatar Construction,,http://www.avatarconstructionservices.com,91730,,2,Omar Albarran,False,0,,0,,
,http://www.houzz.com/pro/mrvernonnichols/buddhateas-parsley-tea,,(951) 319-6452,BuddhaTeas Parsley Tea,,http://www.parsleytea.net/,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/igal-mottahedeh/md-construction,,(805) 612-3367,MD Construction,,,91356,,1,Igal Mottahedeh,False,15,,0,,
,http://www.houzz.com/pro/joenasr/nasr-construction,,(310) 866-6645,nasr construction,535656,,92883,,1,joe nasr nasr,4906 stone canyon dr,0,,0,,
,http://www.houzz.com/pro/riley-alexander/alexander-construction-inc,,(818) 585-3177,Alexander Construction Inc.,,http://alexanderconstructioninc.com/,91356,,1,Riley Alexander,False,14,,0,,
,http://www.houzz.com/pro/ryan-tempone/none,,(561) 248-7058,None,,,33467,,3,Ryan Tempone,9505 Savannah Estates Dr,0,,0,,
,http://www.houzz.com/pro/rmcferron/gold-coast-ironworks,,(803) 495-6921,Gold Coast Ironworks,832683,http://www.gcironworks.com,93036,,1,Richard McFerron,531 Montgomery Avenue,0,,0,,
,http://www.houzz.com/pro/mclean-cummings/mclean-cummings,,(281) 725-8807,Mclean Cummings,,,90015,,1,Earl Cummings,900 W Olympic Blvd #32D,16,,0,,
5000,http://www.houzz.com/pro/nico1825/home-pro,,(818) 640-2919,home pro,,http://homeprogreenremodeling.com,91356,,1,david Haim Soffer,18375 Ventura blvd,0,,0,750000,
,http://www.houzz.com/pro/notjelly-mata/lnl-agency,,(562) 287-9092,LNL Agency,,,90065,,1,Notjelly Mata,False,8,,0,,
,http://www.houzz.com/pro/agpac1/ag-pacific-construction,,(323) 469-5161,AG Pacific Construction,908648,http://agpacific.com,90004,,1,Alex Guillen,"4711 Oakwood Ave., Suite 202",0,,0,,
,http://www.houzz.com/pro/peter-handyman/peterthehandyman,,False,peterthehandyman,,,False,,9,Peter Handyman,False,4,,0,,
,http://www.houzz.com/pro/donnyd/donovan-development,,False,Donovan Development,,,92395,,3,Donny D,False,5,,0,,
,http://www.houzz.com/pro/2build1/pmg-construction-services,,(512) 256-6161,PMG Construction Services,,,91789,,1,Brian Brooks,340 S Lemon Ave,0,,0,,
,http://www.houzz.com/pro/paul-hovermale/skyelark-services,,(323) 270-8147,Skyelark Services,,,91602,,1,Paul Hovermale,False,14,,0,,
,http://www.houzz.com/pro/pini-elmishli/babu-smith,,(818) 415-1212,babu Smith,,,91604,,1,Pini Elmishli,False,7,,0,,
,http://www.houzz.com/pro/bryan-olea/mrm-construction,,(424) 558-2513,MRM Construction,,http://www.mrmcontractionca.com,90710,,1,Bryan Olea,1503 w256,0,,0,,
,http://www.houzz.com/pro/zawalski/zawalski-construction,,(562) 552-5666,Zawalski Construction,B865148,http://www.zawalskiconstruction.com,False,,2,Chris Zawalski,False,0,,0,,
,http://www.houzz.com/pro/cristinsanborn/sanborn-company,,False,Sanborn Company,,,False,,11,:,False,0,,0,,
,http://www.houzz.com/pro/skipford/dada,,(980) 344-4354,DADA,,,False,1,1,:,False,0,,0,,
,http://www.houzz.com/pro/panthea/arsa-remodeling,,False,Arsa Remodeling,,,False,1,1,pantea shak,False,0,,0,,
,http://www.houzz.com/pro/davefogg/builders-capital,,(951) 764-7813,builders capital,,http://builderscapital,92592,,1,dave fogg,32823 temecula parkway,1,,0,,
,http://www.houzz.com/pro/brysonmonica/city-constructors-inc,,(213) 628-8882,"City Constructors, Inc.",,http://www.cityconstructors.com,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/david-kwak/david-kwak,,(951) 683-8233,David Kwak,976967,http://www.dreamnspace.com,92507,,3,David Kwak,1159 IOWA AVE #P,1,,0,,
,http://www.houzz.com/pro/kevinkeegan1/ten-eyck-and-keegan-inc,,False,"Ten Eyck & Keegan, Inc.",CSLB 694469,http://www.tekconstructors.com,91423,,7,Kevin Keegan,False,3,,0,,
,http://www.houzz.com/pro/heather-macphetridge/top-quality-framing,,(909) 474-7900,Top Quality Framing,,http://www.topqualityframing.com,92506,,3,Heather MacPhetridge,5081 magnolia ave,0,,0,,
,http://www.houzz.com/pro/mffoeg/ghm-construction,,(760) 443-2088,GHM Construction,887741,,92260,,1,Geoffrey Medina,"44489 Towncenter Way, Suite 427",0,,0,,
,http://www.houzz.com/pro/impaired07/em-construction,,(951) 306-5211,E.M. Construction,,,False,,1,:,False,0,,0,,
,http://www.houzz.com/pro/houseofsharon/sharon-designs-construction,,(310) 787-8083,Sharon Designs Construction,659037,http://sharondesignsconstruction.com,90501,,1,Sharon Imel,False,0,,0,,
,http://www.houzz.com/pro/johnmoylesbuilder/john-moyles-builder,,(909) 856-7460,John Moyles Builder,,http://www.johnmoylesbuilder.com,92506,,1,John Moyles,"3734 Elizabeth Street, Suite A",0,,0,,
,http://www.houzz.com/pro/gerry-dzurek/hmc-inc,,(424) 248-0482,"HMC, Inc",,,90066,,1,Gerry Dzurek,False,3,,0,,
,http://www.houzz.com/pro/yossi-alkoby/romm-remodeling,,(818) 602-8435,Romm Remodeling,,,91607,,1,Yossi Alkoby,5746 Rhodes AVe,17,,0,,
,http://www.houzz.com/pro/lugojames/eliteheatac,,(909) 887-1999,eliteheatac,,,92407,,0,James Lugo,3235 W. Shepard Lane,0,,0,,
,http://www.houzz.com/pro/doggett04/chadwickanddoggett-general-contracting-inc,,(310) 823-5548,Chadwick&Doggett general contracting inc,,,90045,,0,Brian Doggett,13428 maxwells ave # 412,0,,0,,
